"season","holiday","weathersit","hum","casual","registered","cnt","raw_temp","raw_felt_temp","raw_windspeed","weekend","hr_cat"
"1","0","2",0.42,0,26,26,6.1,5.12,6.7,1,"Evening"
"1","0","1",0.45,5,39,44,6.1,3.14,18.76,1,"Evening"
"1","0","1",0.56,6,33,39,4.22,3.8,0,1,"Late Night"
"1","0","1",0.56,4,19,23,4.22,1.82,8.71,1,"Late Night"
"1","0","1",0.56,3,13,16,4.22,3.14,6.03,1,"Late Night"
"1","0","1",0.69,9,6,15,2.34,1.82,0,1,"Late Night"
"1","0","1",0.56,0,1,1,4.22,1.16,10.72,1,"Late Night"
"1","0","2",0.56,1,1,2,4.22,1.16,10.72,1,"Early Morning"
"1","0","2",0.56,0,1,1,4.22,1.16,10.72,1,"Early Morning"
"1","0","2",0.56,0,3,3,3.28,-2.14,20.1,1,"Morning Peak"
"1","0","1",0.55,0,18,18,2.34,-2.14,18.76,1,"Morning Peak"
"1","0","1",0.51,3,29,32,2.34,-2.14,16.75,1,"Morning Peak"
"1","0","1",0.51,8,71,79,2.34,-2.14,18.76,1,"Midday"
"1","0","1",0.44,23,70,93,3.28,-0.819999999999999,16.75,1,"Midday"
"1","0","1",0.41,29,75,104,3.28,-2.14,18.76,1,"Midday"
"1","0","1",0.35,23,95,118,4.22,-0.819999999999999,20.1,1,"Midday"
"1","0","1",0.36,22,69,91,5.16,1.82,16.75,1,"Midday"
"1","0","1",0.38,35,78,113,4.22,-0.16,16.75,1,"Midday"
"1","0","1",0.38,22,77,99,3.28,-0.819999999999999,14.74,1,"Midday"
"1","0","1",0.37,23,82,105,2.34,-2.14,16.75,1,"Afternoon Peak"
"1","0","1",0.4,11,56,67,1.4,-2.14,10.72,1,"Afternoon Peak"
"1","0","1",0.47,14,47,61,0.459999999999999,-2.8,8.71,1,"Afternoon Peak"
"1","0","1",0.47,7,50,57,0.459999999999999,-2.8,10.72,1,"Evening"
"1","0","1",0.51,6,22,28,0.459999999999999,-2.8,10.72,1,"Evening"
"1","0","2",0.49,2,19,21,1.4,-2.14,8.71,1,"Evening"
"1","0","2",0.4,0,18,18,1.4,-0.819999999999999,6.7,1,"Evening"
"1","1","2",0.47,1,16,17,1.4,-2.8,14.74,0,"Late Night"
"1","1","2",0.44,1,15,16,1.4,-2.8,12.73,0,"Late Night"
"1","1","2",0.43,0,8,8,0.459999999999999,-4.78,16.75,0,"Late Night"
"1","1","2",0.43,0,2,2,0.459999999999999,-4.12,12.73,0,"Late Night"
"1","1","2",0.43,1,2,3,0.459999999999999,-2.8,8.71,0,"Late Night"
"1","1","2",0.43,0,1,1,0.459999999999999,-2.8,10.72,0,"Early Morning"
"1","1","2",0.43,0,5,5,0.459999999999999,-4.12,12.73,0,"Early Morning"
"1","1","2",0.5,4,9,13,-0.48,-4.12,8.71,0,"Morning Peak"
"1","1","2",0.47,3,30,33,-0.48,-6.1,14.74,0,"Morning Peak"
"1","1","2",0.47,8,39,47,-0.48,-6.1,14.74,0,"Morning Peak"
"1","1","2",0.5,7,50,57,-0.48,-6.1,16.75,0,"Midday"
"1","1","2",0.55,9,55,64,-0.48,-6.1,12.73,0,"Midday"
"1","1","2",0.47,10,70,80,0.459999999999999,-2.8,8.71,0,"Midday"
"1","1","2",0.47,13,80,93,0.459999999999999,-2.8,8.71,0,"Midday"
"1","1","2",0.43,12,74,86,0.459999999999999,-2.14,6.7,0,"Midday"
"1","1","2",0.47,21,72,93,1.4,-2.14,10.72,0,"Midday"
"1","1","2",0.47,6,76,82,1.4,-2.14,10.72,0,"Midday"
"1","1","1",0.51,4,67,71,1.4,-2.8,12.73,0,"Afternoon Peak"
"1","1","2",0.55,7,85,92,0.459999999999999,-4.78,16.75,0,"Afternoon Peak"
"1","1","3",0.59,2,58,60,0.459999999999999,-4.12,12.73,0,"Afternoon Peak"
"1","1","3",0.8,4,29,33,-0.48,-6.1,12.73,0,"Evening"
"1","1","3",0.8,3,24,27,-0.48,-6.1,12.73,0,"Evening"
"1","1","3",0.93,0,13,13,-1.42,-8.08,16.75,0,"Evening"
"1","1","3",0.86,1,3,4,-0.48,-6.76,18.76,0,"Evening"
"1","0","2",0.86,0,3,3,1.4,-4.12,22.11,0,"Midday"
"1","0","2",0.86,0,22,22,1.4,-2.8,14.74,0,"Midday"
"1","0","2",0.8,2,26,28,2.34,-0.819999999999999,10.72,0,"Midday"
"1","0","2",0.87,3,32,35,2.34,-0.819999999999999,10.72,0,"Midday"
"1","0","2",0.87,0,61,61,2.34,-0.819999999999999,12.73,0,"Midday"
"1","0","2",0.82,1,124,125,2.34,-0.819999999999999,12.73,0,"Afternoon Peak"
"1","0","2",0.8,1,132,133,2.34,-0.819999999999999,10.72,0,"Afternoon Peak"
"1","0","2",0.8,1,98,99,2.34,-0.819999999999999,8.71,0,"Afternoon Peak"
"1","0","2",0.87,0,83,83,2.34,1.82,0,0,"Evening"
"1","0","2",0.93,0,41,41,2.34,-0.16,6.7,0,"Evening"
"1","0","2",0.93,0,33,33,2.34,1.16,6.03,0,"Evening"
"1","0","2",0.93,1,19,20,2.34,1.82,0,0,"Evening"
"1","0","2",0.93,0,3,3,2.34,1.82,0,0,"Late Night"
"1","0","3",0.93,1,6,7,2.34,-0.819999999999999,8.71,0,"Late Night"
"1","0","3",0.93,0,3,3,2.34,-0.819999999999999,8.71,0,"Late Night"
"1","0","3",0.93,1,1,2,2.34,-0.819999999999999,8.71,0,"Late Night"
"1","0","2",0.93,0,7,7,2.34,1.16,6.03,0,"Early Morning"
"1","0","2",0.93,0,32,32,2.34,1.16,6.03,0,"Early Morning"
"1","0","2",0.92,1,89,90,3.28,1.16,6.7,0,"Morning Peak"
"1","0","2",0.93,1,196,197,3.28,1.16,6.7,0,"Morning Peak"
"1","0","2",0.93,2,107,109,3.28,1.16,6.7,0,"Morning Peak"
"1","0","2",0.93,1,46,47,4.22,1.82,8.71,0,"Midday"
"1","0","2",0.87,5,47,52,5.16,3.8,6.03,0,"Midday"
"1","0","2",0.81,5,65,70,6.1,5.12,6.03,0,"Midday"
"1","0","1",0.62,11,67,78,10.8,11.06,18.76,0,"Midday"
"1","0","1",0.58,7,68,75,10.8,11.06,16.75,0,"Midday"
"1","0","1",0.54,4,78,82,10.8,11.06,18.76,0,"Midday"
"1","0","1",0.58,10,94,104,9.86,9.74,26.13,0,"Midday"
"1","0","1",0.57,7,190,197,8.92,5.78,22.11,0,"Afternoon Peak"
"1","0","1",0.61,5,156,161,7.98,5.12,18.76,0,"Afternoon Peak"
"1","0","1",0.57,4,108,112,7.04,3.14,28.14,0,"Afternoon Peak"
"1","0","1",0.49,2,74,76,7.04,3.8,20.1,0,"Evening"
"1","0","1",0.49,4,55,59,7.04,3.14,28.14,0,"Evening"
"1","0","1",0.52,6,53,59,6.1,3.8,10.72,0,"Evening"
"1","0","1",0.52,1,27,28,6.1,1.82,30.82,0,"Evening"
"1","0","1",0.56,5,8,13,4.22,-0.819999999999999,26.13,0,"Late Night"
"1","0","1",0.56,2,3,5,4.22,1.82,0,0,"Late Night"
"1","0","1",0.56,0,2,2,4.22,1.82,0,0,"Late Night"
"1","0","1",0.56,0,1,1,4.22,1.16,10.72,0,"Late Night"
"1","0","1",0.56,0,1,1,4.22,1.16,10.72,0,"Late Night"
"1","0","1",0.6,0,6,6,3.28,-0.819999999999999,14.74,0,"Early Morning"
"1","0","1",0.6,0,35,35,2.34,-2.14,14.74,0,"Early Morning"
"1","0","1",0.55,1,100,101,2.34,-2.14,14.74,0,"Morning Peak"
"1","0","1",0.55,2,247,249,2.34,-2.14,18.76,0,"Morning Peak"
"1","0","2",0.52,3,140,143,3.28,-0.819999999999999,14.74,0,"Morning Peak"
"1","0","1",0.48,1,56,57,4.22,-0.819999999999999,20.1,0,"Midday"
"1","0","2",0.45,5,63,68,5.16,1.82,10.72,0,"Midday"
"1","0","2",0.42,7,77,84,6.1,5.78,0,0,"Midday"
"1","0","2",0.45,12,86,98,5.16,3.14,6.7,0,"Midday"
"1","0","2",0.45,6,75,81,6.1,3.8,8.71,0,"Midday"
"1","0","2",0.45,8,62,70,7.04,5.12,12.73,0,"Midday"
"1","0","2",0.49,8,83,91,6.1,3.8,8.71,0,"Midday"
"1","0","2",0.49,8,207,215,6.1,5.12,6.7,0,"Afternoon Peak"
"1","0","2",0.56,1,184,185,4.22,1.16,12.73,0,"Afternoon Peak"
"1","0","1",0.56,6,146,152,4.22,-0.819999999999999,22.11,0,"Afternoon Peak"
"1","0","2",0.6,2,124,126,4.22,-0.16,18.76,0,"Evening"
"1","0","2",0.6,3,54,57,3.28,-0.819999999999999,16.75,0,"Evening"
"1","0","2",0.65,0,56,56,3.28,-2.14,18.76,0,"Evening"
"1","0","2",0.65,3,28,31,3.28,-2.14,22.11,0,"Evening"
"1","0","2",0.7,1,20,21,3.28,-0.819999999999999,16.75,0,"Late Night"
"1","0","2",0.7,0,6,6,3.28,-0.819999999999999,16.75,0,"Late Night"
"1","0","3",0.75,0,2,2,3.28,-0.16,10.72,0,"Late Night"
"1","0","3",0.8,0,1,1,2.34,-2.14,20.1,0,"Late Night"
"1","0","2",0.87,0,1,1,2.34,1.16,6.03,0,"Late Night"
"1","0","1",0.6,1,4,5,3.28,-2.8,28.14,0,"Early Morning"
"1","0","1",0.55,0,27,27,2.34,-2.14,16.75,0,"Early Morning"
"1","0","1",0.51,2,66,68,1.4,-4.12,18.76,0,"Morning Peak"
"1","0","1",0.47,7,210,217,1.4,-4.12,22.11,0,"Morning Peak"
"1","0","1",0.51,7,159,166,1.4,-4.12,24.12,0,"Morning Peak"
"1","0","1",0.47,6,57,63,1.4,-4.78,30.82,0,"Midday"
"1","0","1",0.41,6,53,59,2.34,-4.12,30.82,0,"Midday"
"1","0","1",0.27,11,67,78,2.34,-4.12,38.86,0,"Midday"
"1","0","1",0.21,8,65,73,1.4,-6.1,38.86,0,"Midday"
"1","0","1",0.25,6,56,62,1.4,-6.1,34.84,0,"Midday"
"1","0","1",0.26,4,61,65,-0.48,-8.08,30.15,0,"Midday"
"1","0","1",0.26,0,97,97,-0.48,-6.76,24.12,0,"Midday"
"1","0","1",0.28,10,151,161,-1.42,-8.08,24.12,0,"Afternoon Peak"
"1","0","1",0.3,1,119,120,-2.36,-8.08,16.75,0,"Afternoon Peak"
"1","0","1",0.3,3,93,96,-2.36,-8.74,22.11,0,"Afternoon Peak"
"1","0","1",0.33,1,52,53,-3.3,-10.72,28.14,0,"Evening"
"1","0","1",0.38,0,41,41,-4.24,-10.72,18.76,0,"Evening"
"1","0","1",0.41,1,33,34,-5.18,-14.02,26.13,0,"Evening"
"1","0","1",0.38,0,27,27,-5.18,-12.7,22.11,0,"Evening"
"1","0","1",0.45,0,13,13,-6.12,-14.02,16.75,1,"Late Night"
"1","0","2",0.41,3,9,12,-6.12,-16,26.13,1,"Late Night"
"1","0","2",0.41,0,11,11,-6.12,-14.02,16.75,1,"Late Night"
"1","0","2",0.41,1,6,7,-6.12,-14.02,18.76,1,"Late Night"
"1","0","2",0.48,0,3,3,-7.06,-14.68,20.1,1,"Late Night"
"1","0","2",0.44,0,2,2,-7.06,-14.02,14.74,1,"Early Morning"
"1","0","1",0.44,0,8,8,-7.06,-14.68,18.76,1,"Morning Peak"
"1","0","1",0.44,1,26,27,-7.06,-16,22.11,1,"Morning Peak"
"1","0","1",0.41,3,37,40,-6.12,-14.02,16.75,1,"Morning Peak"
"1","0","2",0.41,3,50,53,-6.12,-12.04,10.72,1,"Midday"
"1","0","2",0.38,4,59,63,-5.18,-10.72,8.71,1,"Midday"
"1","0","2",0.38,10,60,70,-5.18,-8.74,6.7,1,"Midday"
"1","0","1",0.35,12,72,84,-4.24,-4.78,0,1,"Midday"
"1","0","1",0.33,11,64,75,-3.3,-6.76,6.7,1,"Midday"
"1","0","1",0.28,10,93,103,-2.36,-6.1,0,1,"Midday"
"1","0","1",0.28,11,72,83,-2.36,-6.76,12.73,1,"Midday"
"1","0","1",0.28,8,59,67,-2.36,-2.8,0,1,"Afternoon Peak"
"1","0","1",0.35,0,54,54,-4.24,-10.06,12.73,1,"Afternoon Peak"
"1","0","1",0.35,6,53,59,-4.24,-8.74,8.71,1,"Afternoon Peak"
"1","0","1",0.45,1,44,45,-5.18,-10.72,10.72,1,"Evening"
"1","0","1",0.41,0,39,39,-5.18,-8.74,6.03,1,"Evening"
"1","0","1",0.49,7,23,30,-5.18,-6.1,0,1,"Evening"
"1","0","1",0.57,2,31,33,-6.12,-10.72,6.7,1,"Evening"
"1","0","1",0.57,2,20,22,-6.12,-10.72,6.7,1,"Late Night"
"1","0","1",0.57,1,12,13,-6.12,-10.72,6.7,1,"Late Night"
"1","0","1",0.62,3,15,18,-7.06,-12.04,8.71,1,"Late Night"
"1","0","1",0.62,1,4,5,-7.06,-12.04,8.71,1,"Late Night"
"1","0","2",0.57,0,3,3,-6.12,-10.72,6.7,1,"Early Morning"
"1","0","2",0.57,0,1,1,-6.12,-10.72,6.7,1,"Early Morning"
"1","0","1",0.58,1,1,2,-4.24,-8.74,10.72,1,"Morning Peak"
"1","0","1",0.62,2,17,19,-5.18,-10.72,10.72,1,"Morning Peak"
"1","0","1",0.54,3,25,28,-3.3,-10.72,24.12,1,"Morning Peak"
"1","0","1",0.46,7,51,58,-1.42,-8.74,26.13,1,"Midday"
"1","0","1",0.43,22,77,99,-1.42,-6.76,14.74,1,"Midday"
"1","0","1",0.37,24,92,116,-0.48,-8.08,30.82,1,"Midday"
"1","0","1",0.33,12,75,87,-1.42,-8.74,26.13,1,"Midday"
"1","0","1",0.28,17,93,110,-0.48,-6.76,24.12,1,"Midday"
"1","0","1",0.28,13,64,77,-0.48,-6.76,24.12,1,"Midday"
"1","0","1",0.26,9,56,65,-0.48,-6.76,22.11,1,"Midday"
"1","0","1",0.26,5,50,55,-1.42,-8.74,26.13,1,"Afternoon Peak"
"1","0","1",0.3,5,44,49,-2.36,-8.08,16.75,1,"Afternoon Peak"
"1","0","1",0.3,5,45,50,-2.36,-8.08,18.76,1,"Afternoon Peak"
"1","0","1",0.36,4,31,35,-3.3,-8.74,16.75,1,"Evening"
"1","0","1",0.36,5,20,25,-3.3,-8.74,12.73,1,"Evening"
"1","0","1",0.38,5,23,28,-4.24,-10.06,12.73,1,"Evening"
"1","0","1",0.41,4,17,21,-5.18,-12.04,14.74,1,"Evening"
"1","0","1",0.41,0,7,7,-5.18,-12.04,12.73,0,"Late Night"
"1","0","1",0.45,0,1,1,-6.12,-12.7,12.73,0,"Late Night"
"1","0","1",0.45,0,1,1,-6.12,-14.02,16.75,0,"Late Night"
"1","0","1",0.48,0,1,1,-7.06,-12.04,8.71,0,"Late Night"
"1","0","1",0.48,0,5,5,-7.06,-12.04,8.71,0,"Early Morning"
"1","0","1",0.48,0,15,15,-7.06,-10.72,6.03,0,"Early Morning"
"1","0","1",0.48,5,79,84,-7.06,-8.08,0,0,"Morning Peak"
"1","0","1",0.49,6,171,177,-6.12,-6.76,0,0,"Morning Peak"
"1","0","1",0.41,4,98,102,-5.18,-6.1,0,0,"Morning Peak"
"1","0","1",0.42,6,34,40,-3.3,-6.76,0,0,"Midday"
"1","0","1",0.46,3,43,46,-3.3,-8.08,8.71,0,"Midday"
"1","0","2",0.42,11,52,63,-2.36,-6.76,12.73,0,"Midday"
"1","0","2",0.43,6,54,60,-1.42,-6.76,14.74,0,"Midday"
"1","0","2",0.46,2,43,45,-1.42,-6.76,14.74,0,"Midday"
"1","0","1",0.4,7,50,57,-0.48,-4.78,10.72,0,"Midday"
"1","0","1",0.47,4,66,70,-0.48,-6.1,16.75,0,"Midday"
"1","0","1",0.5,6,178,184,-1.42,-8.08,16.75,0,"Afternoon Peak"
"1","0","1",0.59,8,145,153,-1.42,-6.76,12.73,0,"Afternoon Peak"
"1","0","1",0.54,5,101,106,-1.42,-6.1,10.72,0,"Afternoon Peak"
"1","0","1",0.59,1,80,81,-1.42,-6.76,12.73,0,"Evening"
"1","0","1",0.63,6,53,59,-1.42,-6.1,10.72,0,"Evening"
"1","0","2",0.63,3,32,35,-1.42,-6.76,14.74,0,"Evening"
"1","0","2",0.64,3,21,24,-0.48,-6.1,16.75,0,"Evening"
"1","0","2",0.69,3,6,9,-0.48,-6.76,18.76,0,"Late Night"
"1","0","2",0.69,0,5,5,-0.48,-4.78,10.72,0,"Late Night"
"1","0","1",0.69,0,2,2,-0.48,-6.1,14.74,0,"Late Night"
"1","0","1",0.74,0,1,1,-1.42,-4.78,6.7,0,"Late Night"
"1","0","1",0.74,0,9,9,-1.42,-6.76,14.74,0,"Early Morning"
"1","0","1",0.74,1,35,36,-0.48,-4.12,6.7,0,"Early Morning"
"1","0","1",0.74,5,103,108,-0.48,-6.1,14.74,0,"Morning Peak"
"1","0","2",0.74,5,233,238,-0.48,-4.12,8.71,0,"Morning Peak"
"1","0","2",0.64,10,134,144,1.4,-0.819999999999999,6.03,0,"Morning Peak"
"1","0","2",0.6,6,49,55,2.34,-0.16,6.7,0,"Midday"
"1","0","2",0.6,6,55,61,3.28,-0.16,8.71,0,"Midday"
"1","0","2",0.56,21,85,106,4.22,3.14,6.03,0,"Midday"
"1","0","2",0.56,21,72,93,4.22,1.82,8.71,0,"Midday"
"1","0","2",0.45,11,57,68,6.1,5.78,0,0,"Midday"
"1","0","2",0.42,21,63,84,7.04,7.1,0,0,"Midday"
"1","0","2",0.42,14,102,116,7.04,7.1,0,0,"Midday"
"1","0","1",0.45,14,208,222,6.1,5.78,0,0,"Afternoon Peak"
"1","0","2",0.49,7,218,225,6.1,5.12,6.03,0,"Afternoon Peak"
"1","0","2",0.65,13,133,146,4.22,1.16,10.72,0,"Afternoon Peak"
"1","0","1",0.65,16,103,119,3.28,-0.819999999999999,12.73,0,"Evening"
"1","0","1",0.65,5,40,45,3.28,-0.819999999999999,12.73,0,"Evening"
"1","0","1",0.64,4,49,53,2.34,-0.819999999999999,10.72,0,"Evening"
"1","0","2",0.64,3,37,40,2.34,-0.819999999999999,10.72,0,"Evening"
"1","0","2",0.69,3,14,17,2.34,-0.819999999999999,8.71,0,"Late Night"
"1","0","2",0.65,0,5,5,3.28,-0.16,8.71,0,"Late Night"
"1","0","3",0.69,3,7,10,2.34,-0.819999999999999,12.73,0,"Late Night"
"1","0","3",0.86,0,1,1,1.4,-4.12,18.76,0,"Early Morning"
"1","0","3",0.86,0,8,8,1.4,-4.12,18.76,0,"Early Morning"
"1","0","3",0.87,1,29,30,2.34,-2.14,20.1,0,"Morning Peak"
"1","0","3",0.87,3,69,72,2.34,-2.14,20.1,0,"Morning Peak"
"1","0","3",0.87,3,55,58,2.34,-2.14,20.1,0,"Morning Peak"
"1","0","3",0.93,2,26,28,2.34,-2.14,18.76,0,"Midday"
"1","0","3",0.93,6,35,41,2.34,-2.8,22.11,0,"Midday"
"1","0","3",0.93,7,41,48,2.34,-2.8,22.11,0,"Midday"
"1","0","3",0.93,4,43,47,2.34,-2.8,22.11,0,"Midday"
"1","0","3",0.93,0,36,36,2.34,-2.8,24.12,0,"Midday"
"1","0","3",0.93,1,42,43,2.34,-4.12,30.82,0,"Midday"
"1","0","4",0.93,1,35,36,2.34,-2.8,22.11,0,"Midday"
"1","0","3",0.93,0,26,26,1.4,-4.12,24.12,0,"Afternoon Peak"
"1","0","1",0.55,1,23,24,2.34,-0.819999999999999,12.73,0,"Midday"
"1","0","1",0.55,2,82,84,2.34,-0.16,6.7,0,"Afternoon Peak"
"1","0","1",0.69,3,101,104,1.4,-0.819999999999999,6.03,0,"Afternoon Peak"
"1","0","1",0.69,3,76,79,1.4,-0.819999999999999,6.03,0,"Afternoon Peak"
"1","0","1",0.74,4,55,59,0.459999999999999,-2.14,6.03,0,"Evening"
"1","0","1",0.74,2,36,38,0.459999999999999,-2.14,6.03,0,"Evening"
"1","0","1",0.74,0,27,27,0.459999999999999,-2.14,6.03,0,"Evening"
"1","0","1",0.8,0,16,16,0.459999999999999,-2.8,10.72,0,"Evening"
"1","0","2",0.75,0,9,9,1.4,-2.14,8.71,0,"Late Night"
"1","0","2",0.75,1,2,3,1.4,-2.14,8.71,0,"Late Night"
"1","0","2",0.75,0,2,2,1.4,-2.14,10.72,0,"Late Night"
"1","0","2",0.75,1,0,1,1.4,-0.819999999999999,6.7,0,"Late Night"
"1","0","2",0.8,0,4,4,0.459999999999999,-2.14,6.7,0,"Early Morning"
"1","0","2",0.8,0,16,16,0.459999999999999,-2.8,8.71,0,"Early Morning"
"1","0","2",0.86,2,58,60,-0.48,-2.8,6.03,0,"Morning Peak"
"1","0","2",0.86,2,155,157,-0.48,-2.8,6.03,0,"Morning Peak"
"1","0","3",0.86,6,95,101,0.459999999999999,-2.14,6.03,0,"Morning Peak"
"1","0","3",0.86,0,49,49,0.459999999999999,-2.14,6.7,0,"Midday"
"1","0","3",0.93,0,30,30,0.459999999999999,-2.14,6.7,0,"Midday"
"1","0","3",0.93,1,28,29,0.459999999999999,-2.14,6.7,0,"Midday"
"1","0","3",0.93,0,31,31,0.459999999999999,-2.14,6.7,0,"Midday"
"1","0","3",0.8,2,36,38,2.34,1.82,0,0,"Midday"
"1","0","2",0.86,1,40,41,1.4,1.16,0,0,"Midday"
"1","0","1",0.8,10,70,80,2.34,1.82,0,0,"Midday"
"1","0","1",0.75,2,147,149,3.28,-0.16,8.71,0,"Afternoon Peak"
"1","0","1",0.75,2,107,109,3.28,-0.819999999999999,12.73,0,"Afternoon Peak"
"1","0","2",0.75,5,84,89,3.28,-0.16,8.71,0,"Afternoon Peak"
"1","0","2",0.7,1,61,62,3.28,-0.819999999999999,12.73,0,"Evening"
"1","0","2",0.75,1,57,58,2.34,-0.819999999999999,8.71,0,"Evening"
"1","0","1",0.65,0,26,26,3.28,-2.14,24.12,0,"Evening"
"1","0","1",0.6,1,22,23,3.28,-0.819999999999999,14.74,0,"Evening"
"1","0","1",0.64,2,26,28,2.34,-2.8,24.12,1,"Late Night"
"1","0","1",0.64,0,20,20,2.34,-0.819999999999999,12.73,1,"Late Night"
"1","0","1",0.64,0,15,15,2.34,-0.819999999999999,10.72,1,"Late Night"
"1","0","1",0.64,3,5,8,1.4,-2.14,8.71,1,"Late Night"
"1","0","1",0.69,1,2,3,-0.48,-4.12,6.7,1,"Late Night"
"1","0","1",0.64,0,2,2,-0.48,-4.12,8.71,1,"Early Morning"
"1","0","1",0.59,1,4,5,-0.48,-4.12,6.7,1,"Morning Peak"
"1","0","1",0.55,3,31,34,0.459999999999999,-2.8,10.72,1,"Morning Peak"
"1","0","1",0.59,0,34,34,0.459999999999999,-2.14,6.03,1,"Morning Peak"
"1","0","2",0.64,4,51,55,0.459999999999999,-2.14,6.7,1,"Midday"
"1","0","2",0.64,4,60,64,0.459999999999999,-2.8,8.71,1,"Midday"
"1","0","2",0.59,12,66,78,1.4,-2.8,12.73,1,"Midday"
"1","0","2",0.55,9,56,65,2.34,-0.819999999999999,10.72,1,"Midday"
"1","0","2",0.6,10,89,99,2.34,-0.819999999999999,8.71,1,"Midday"
"1","0","1",0.69,22,98,120,2.34,-2.14,16.75,1,"Midday"
"1","0","1",0.6,19,88,107,3.28,-0.16,10.72,1,"Midday"
"1","0","1",0.6,9,82,91,3.28,3.14,0,1,"Afternoon Peak"
"1","0","1",0.69,9,59,68,2.34,-0.819999999999999,8.71,1,"Afternoon Peak"
"1","0","2",0.69,6,52,58,2.34,-2.14,16.75,1,"Afternoon Peak"
"1","0","1",0.74,1,42,43,0.459999999999999,-2.14,6.03,1,"Evening"
"1","0","1",0.74,1,35,36,0.459999999999999,-2.14,6.03,1,"Evening"
"1","0","1",0.8,4,28,32,-0.48,-2.8,6.03,1,"Evening"
"1","0","1",0.8,3,30,33,-0.48,-2.8,6.03,1,"Evening"
"1","0","1",0.8,0,33,33,-0.48,-4.12,6.7,1,"Late Night"
"1","0","1",0.8,7,22,29,-1.42,-2.14,0,1,"Late Night"
"1","0","1",0.8,1,10,11,-0.48,-0.819999999999999,0,1,"Late Night"
"1","0","1",0.93,1,7,8,-1.42,-2.14,0,1,"Late Night"
"1","0","1",0.93,0,1,1,-1.42,-2.14,0,1,"Late Night"
"1","0","1",0.86,0,3,3,-1.42,-2.14,0,1,"Early Morning"
"1","0","1",0.86,0,3,3,-1.42,-2.14,0,1,"Morning Peak"
"1","0","2",0.86,1,11,12,-1.42,-2.14,0,1,"Morning Peak"
"1","0","2",0.8,4,34,38,-0.48,-0.819999999999999,0,1,"Morning Peak"
"1","0","2",0.8,7,57,64,0.459999999999999,-0.16,0,1,"Midday"
"1","0","1",0.75,9,50,59,2.34,1.82,0,1,"Midday"
"1","0","1",0.52,10,87,97,6.1,5.12,6.7,1,"Midday"
"1","0","1",0.61,13,71,84,5.16,3.14,6.7,1,"Midday"
"1","0","1",0.61,18,104,122,5.16,3.8,6.03,1,"Midday"
"1","0","1",0.56,14,95,109,6.1,5.78,0,1,"Midday"
"1","0","1",0.56,19,104,123,6.1,5.78,0,1,"Midday"
"1","0","1",0.56,6,71,77,6.1,3.14,12.73,1,"Afternoon Peak"
"1","0","1",0.65,8,57,65,4.22,1.16,10.72,1,"Afternoon Peak"
"1","0","1",0.65,9,46,55,4.22,1.16,12.73,1,"Afternoon Peak"
"1","0","2",0.65,3,30,33,4.22,1.82,6.7,1,"Evening"
"1","0","2",0.7,3,25,28,3.28,-0.16,10.72,1,"Evening"
"1","0","2",0.7,2,19,21,3.28,-0.819999999999999,12.73,1,"Evening"
"1","0","2",0.65,5,16,21,3.28,-2.14,18.76,1,"Evening"
"1","0","2",0.65,1,6,7,3.28,-0.819999999999999,14.74,0,"Late Night"
"1","0","1",0.64,2,5,7,2.34,-2.14,16.75,0,"Late Night"
"1","0","1",0.64,0,1,1,2.34,-0.819999999999999,12.73,0,"Late Night"
"1","0","1",0.64,0,2,2,2.34,-0.819999999999999,12.73,0,"Late Night"
"1","0","1",0.59,0,2,2,1.4,-2.8,14.74,0,"Late Night"
"1","0","1",0.64,0,8,8,0.459999999999999,-4.78,18.76,0,"Early Morning"
"1","0","1",0.69,0,37,37,-0.48,-6.76,22.11,0,"Early Morning"
"1","0","2",0.64,1,71,72,-0.48,-6.76,18.76,0,"Morning Peak"
"1","0","2",0.59,3,182,185,-0.48,-6.76,18.76,0,"Morning Peak"
"1","0","2",0.59,0,112,112,-0.48,-6.76,20.1,0,"Morning Peak"
"1","0","2",0.59,1,68,69,-0.48,-6.1,12.73,0,"Midday"
"1","0","2",0.59,2,46,48,-0.48,-6.1,12.73,0,"Midday"
"1","0","2",0.55,6,62,68,0.459999999999999,-2.14,6.7,0,"Midday"
"1","0","2",0.59,2,52,54,-0.48,-0.819999999999999,0,0,"Midday"
"1","0","2",0.55,1,85,86,0.459999999999999,-2.8,8.71,0,"Midday"
"1","0","2",0.59,3,41,44,-0.48,-4.12,8.71,0,"Midday"
"1","0","2",0.56,3,83,86,-0.48,-4.12,12.73,0,"Midday"
"1","0","2",0.59,6,155,161,-0.48,-6.1,12.73,0,"Afternoon Peak"
"1","0","2",0.55,3,153,156,-0.48,-6.1,14.74,0,"Afternoon Peak"
"1","0","1",0.61,3,108,111,6.1,5.12,6.7,0,"Afternoon Peak"
"1","0","3",0.59,0,78,78,-0.48,-4.78,10.72,0,"Evening"
"1","0","3",0.59,3,53,56,-0.48,-2.8,6.03,0,"Evening"
"1","0","2",0.59,0,34,34,-0.48,-4.12,6.7,0,"Evening"
"1","0","2",0.64,2,15,17,-0.48,-2.8,6.03,0,"Evening"
"1","0","2",0.64,2,6,8,-0.48,-4.12,6.7,0,"Late Night"
"1","0","2",0.69,0,3,3,-0.48,-4.12,6.7,0,"Late Night"
"1","0","2",0.69,0,2,2,-0.48,-0.819999999999999,0,0,"Late Night"
"1","0","2",0.69,0,2,2,-0.48,-0.819999999999999,0,0,"Late Night"
